y,x,bio5,bio14,ndvi_average,landcover_veg_tree,diversidad_topo,bio6,human_footprint,ndvi_range,presencia
58.94418,22.6511,208,29,0.509999990463257,65.9800033569336,7,-77,24.2600002288818,0.759999990463257,1
43.39,-7.46,232,36,0.75,51.3800010681152,171,32,38.4099998474121,0.119999997317791,1
59.41191,8.36165,172,42,0.330000013113022,44.6500015258789,214,-83,20.6599998474121,0.779999971389771,1
66.98258,15.99933,130,56,-0.370000004768372,2.99000000953674,280,-130,13.960000038147,0.270000010728836,1
61.07719,12.25083,181,28,0.430000007152557,39.9599990844727,70,-122,14.3000001907349,0.819999992847443,1
58.85833,25.69982,210,30,0.419999986886978,34.7999992370605,7,-95,31.9300003051758,0.850000023841858,1
70.20652,28.60129,133,26,0.170000001788139,15.6800003051758,114,-120,17.8600006103516,0.800000011920929,1
62.53772,10.13703,145,41,0.189999997615814,10.5699996948242,118,-127,18.6399993896484,0.800000011920929,1
43.21,-7.34,238,33,0.75,31.7999992370605,64,31,37.4799995422363,0.100000001490116,1
59.37873,24.44779,210,30,0.119999997317791,32.6599998474121,15,-86,40.0999984741211,0.680000007152557,1
66.08796,14.28365,132,71,-0.0299999993294477,6.21000003814697,277,-102,17.3600006103516,0.579999983310699,1
42.39,1.24,196,72,0.620000004768372,52.2700004577637,307,-39,23.0699996948242,0.259999990463257,1
59.30322,25.33159,209,32,0.469999998807907,51.3899993896484,10,-91,30.2999992370605,0.870000004768372,1
50.717,7.1667,230,48,0.529999971389771,17.9300003051758,44,-8,80.6600036621094,0.280000001192093,1
58.32452,26.40267,215,28,0.349999994039536,40.8699989318848,16,-97,40.9000015258789,0.810000002384186,1
61.54512,11.31022,182,21,0.0500000007450581,39.8199996948242,167,-127,13.6300001144409,0.639999985694885,1
42.75,-5.26,254,34,0.589999973773956,36.8300018310547,74,-15,30.6599998474121,0.209999993443489,1
57.96036,25.7326,212,29,0.479999989271164,60.5299987792969,9,-95,24.5799999237061,0.819999992847443,1
43.28,-6.35,240,38,0.720000028610229,50.5900001525879,244,13,34.4099998474121,0.150000005960464,1
60.68732,10.42089,191,31,0.400000005960464,54.3600006103516,91,-118,32.3499984741211,0.790000021457672,1
48.59723,19.63574,214,46,0.670000016689301,54.0900001525879,158,-87,35.5200004577637,0.490000009536743,1
69.5202,19.29164,137,41,0.140000000596046,6.63000011444092,255,-102,41.6599998474121,0.769999980926514,1
63.63347,11.98211,158,53,0.0599999986588955,14.1300001144409,116,-109,16.4599990844727,0.829999983310699,1
61.56511,11.65099,166,23,0.310000002384186,20.6100006103516,123,-142,12.9499998092651,0.899999976158142,1
58.94624,22.47729,208,29,-0.129999995231628,38.9000015258789,11,-76,24.4799995422363,0.439999997615814,1
60.62777,11.06355,193,34,0.0399999991059303,40.939998626709,209,-110,22.7700004577637,0.620000004768372,1
68.96563,24.08389,165,28,0.180000007152557,5.80000019073486,25,-222,0,0.769999980926514,1
67.96313,16.59886,132,58,0.0299999993294477,5.88000011444092,233,-112,15.1300001144409,0.589999973773956,1
62.68083,9.78833,141,49,0.189999997615814,11.7799997329712,181,-117,16.8999996185303,0.829999983310699,1
59.01654,24.30107,210,32,0.449999988079071,54.75,6,-88,35.7799987792969,0.819999992847443,1
42.49,1.72,191,71,0.46000000834465,26.6700000762939,529,-38,28.8600006103516,0.360000014305115,1
42.75,-0.86,229,52,0.709999978542328,48.2900009155273,196,-22,14.8100004196167,0.119999997317791,1
58.79666,7.83195,159,65,0,31.9400005340576,187,-59,17.3199996948242,0.600000023841858,1
67.06715,14.9133,145,55,0.150000005960464,16.0599994659424,193,-77,24.7700004577637,0.819999992847443,1
58.03626,24.71373,210,29,0.490000009536743,61.0900001525879,11,-91,20.6599998474121,0.790000021457672,1
50.2192,19.767,219,34,0.469999998807907,15.0100002288818,28,-75,35.4099998474121,0.689999997615814,1
59.57967,26.0264,212,29,-0.0500000007450581,38.9099998474121,29,-97,26.0799999237061,0.479999989271164,1
57.87452,27.75865,220,28,0.310000002384186,53.9500007629395,15,-105,22.2000007629395,0.75,1
50.85,10.6,217,38,0.560000002384186,24.1700000762939,91,-40,50.3400001525879,0.509999990463257,1
51.45,0.18333,220,39,0.389999985694885,8.01000022888184,51,9,82.5,0.209999993443489,1
42.75,-7.11,239,32,0.720000028610229,44.8600006103516,203,-3,31.2299995422363,0.189999997615814,1
52.117,0.03333,213,35,0.540000021457672,7.21000003814697,41,0,47.6500015258789,0.439999997615814,1
58.94811,22.30356,207,30,-0.46000000834465,22.0300006866455,14,-75,23.6200008392334,0.219999998807907,1
45.839,15.8707,259,53,0.680000007152557,48.0699996948242,198,-42,45.8300018310547,0.409999996423721,1
60.61001,8.65476,161,34,0.209999993443489,25.5699996948242,201,-129,33.4700012207031,0.879999995231628,1
43.6187,19.6892,219,63,0.550000011920929,35.189998626709,150,-60,31.2099990844727,0.560000002384186,1
